%time;field.yaw_measurement;field.distance_wall
1.6438E+18;-5.40592E+11;6.46121E+11
1.6438E+18;-5.40592E+11;6.46091E+11
1.6438E+18;-5.40592E+11;6.45828E+11
1.6438E+18;-5.40592E+11;6.45685E+11
1.6438E+18;-5.40592E+11;6.45417E+11
1.6438E+18;-5.40592E+11;6.4512E+11
1.6438E+18;-5.40592E+11;6.44936E+11
1.6438E+18;-5.40592E+11;6.44641E+11
1.6438E+18;-5.40592E+11;64454498291
1.6438E+18;-5.40592E+11;6.44322E+11
1.6438E+18;-5.40592E+11;6.44089E+11
1.6438E+18;-5.11902E+11;62188782692
1.6438E+18;-5.11902E+11;6.21696E+11
1.6438E+18;-5.11902E+11;6.21679E+11
1.6438E+18;-5.11902E+11;62152132988
1.6438E+18;-5.11902E+11;6.21322E+11
1.6438E+18;-5.11902E+11;62119884491
1.6438E+18;-5.11902E+11;6.20957E+11
1.6438E+18;-5.11902E+11;6.20733E+11
1.6438E+18;-5.11902E+11;6.20412E+11
1.6438E+18;-5.11902E+11;6.20033E+11
1.6438E+18;-5.11902E+11;6.1976E+11
1.6438E+18;-5.11902E+11;6.19342E+11
1.6438E+18;-5.11902E+11;61902346611
1.6438E+18;-5.11902E+11;6.18601E+11
1.6438E+18;-5.11902E+11;6.18151E+11
1.6438E+18;-5.11902E+11;6.17838E+11
1.6438E+18;-5.11902E+11;61740860939
1.6438E+18;-5.11902E+11;6.17217E+11
1.6438E+18;-5.11902E+11;6.16855E+11
1.6438E+18;-5.11902E+11;6.1647E+11
1.6438E+18;-5.11902E+11;61630153656
1.6438E+18;-5.11902E+11;6.1595E+11
1.6438E+18;-5.11902E+11;6.15729E+11
1.6438E+18;-5.11902E+11;6.15427E+11
1.6438E+18;-5.11902E+11;6.1512E+11
1.6438E+18;-5.11902E+11;61502161026
1.6438E+18;-5.11902E+11;6.1476E+11
1.6438E+18;-5.11902E+11;6.14637E+11
1.6438E+18;-5.11902E+11;6.14398E+11
1.6438E+18;-5.11902E+11;6.14123E+11
1.6438E+18;-5.11902E+11;6.13951E+11
1.6438E+18;-5.11902E+11;6.13662E+11
1.6438E+18;-5.11902E+11;61358165741
1.6438E+18;-5.11902E+11;6.13341E+11
1.6438E+18;-5.11902E+11;6.13048E+11
1.6438E+18;-5.11902E+11;6.12785E+11
1.6438E+18;-5.11902E+11;6.12422E+11
1.6438E+18;-5.11902E+11;6.12172E+11
1.6438E+18;-5.11902E+11;6.11811E+11
1.6438E+18;-5.11902E+11;6.1142E+11
1.6438E+18;-5.11902E+11;6.11251E+11
1.6438E+18;-5.11902E+11;6.10895E+11
1.6438E+18;-5.11902E+11;6.10624E+11
1.6438E+18;-5.11902E+11;6.10278E+11
1.6438E+18;-5.11902E+11;60990986824
1.6438E+18;-5.11902E+11;6.09723E+11
1.6438E+18;-5.11902E+11;6.09372E+11
1.6438E+18;-5.08311E+11;6.09683E+11
1.6438E+18;-5.08311E+11;6.0938E+11
1.6438E+18;-5.08311E+11;6.09053E+11
1.6438E+18;-5.08311E+11;6.09045E+11
1.6438E+18;-5.08311E+11;6.08791E+11
1.6438E+18;-5.08311E+11;6.08659E+11
1.6438E+18;-5.08311E+11;6.08419E+11
1.6438E+18;-5.08311E+11;6.08153E+11
1.6438E+18;-5.08311E+11;6.07991E+11
1.6438E+18;-5.08311E+11;6.07711E+11
1.6438E+18;-5.08311E+11;6.07535E+11
1.6438E+18;-5.08311E+11;6.07253E+11
1.6438E+18;-5.08311E+11;6.06942E+11
1.6438E+18;-5.08311E+11;6.06814E+11
1.6438E+18;-5.08311E+11;6.06519E+11
1.6438E+18;-5.08311E+11;6.06462E+11
1.6438E+18;-5.08311E+11;6.06226E+11
1.6438E+18;-5.08311E+11;6.05963E+11
1.6438E+18;-5.08311E+11;6.05933E+11
1.6438E+18;-5.08311E+11;6.05711E+11
1.6438E+18;-5.08311E+11;6.05534E+11
1.6438E+18;-5.08311E+11;6.05285E+11
1.6438E+18;-5.08311E+11;6.05006E+11
1.6438E+18;-5.08311E+11;6.04925E+11
1.6438E+18;-5.08311E+11;6.04665E+11
1.6438E+18;-5.08311E+11;6.04582E+11
1.6438E+18;-5.08311E+11;6.0434E+11
1.6438E+18;-5.08311E+11;6.04051E+11
1.6438E+18;-5.08311E+11;6.03896E+11
1.6438E+18;-5.08311E+11;6.03588E+11
1.6438E+18;-5.08311E+11;6.03379E+11
1.6438E+18;-5.08311E+11;6.0305E+11
1.6438E+18;-5.08311E+11;6.02686E+11
1.6438E+18;-5.08311E+11;6.0253E+11
1.6438E+18;-5.08311E+11;6.02186E+11
1.6438E+18;-5.08311E+11;6.01944E+11
1.6438E+18;-5.08311E+11;6.01592E+11
1.6438E+18;-5.08311E+11;6.01211E+11
1.6438E+18;-5.08311E+11;60096616745
1.6438E+18;-5.08311E+11;60059094429
1.6438E+18;-5.08311E+11;6.00406E+11
1.6438E+18;-5.08311E+11;6.00075E+11
1.6438E+18;-5.08311E+11;5.99721E+11
1.6438E+18;-5.08311E+11;5.99566E+11
1.6438E+18;-5.08311E+11;5.99243E+11
1.6438E+18;-5.08311E+11;5.99141E+11
1.6438E+18;-5.08311E+11;5.98867E+11
1.6438E+18;-5.16541E+11;60076713562
1.6438E+18;-5.16541E+11;6.00815E+11
1.6438E+18;-5.16541E+11;6.00601E+11
1.6438E+18;-5.16541E+11;6.0058E+11
1.6438E+18;-5.16541E+11;6.00392E+11
1.6438E+18;-5.16541E+11;6.00168E+11
1.6438E+18;-5.16541E+11;60006146431
1.6438E+18;-5.16541E+11;5.99809E+11
1.6438E+18;-5.16541E+11;5.99663E+11
1.6438E+18;-5.16541E+11;5.99402E+11
1.6438E+18;-5.16541E+11;5.99113E+11
1.6438E+18;-5.16541E+11;5.98971E+11
1.6438E+18;-5.16541E+11;5.98688E+11
1.6438E+18;-5.16541E+11;5.98589E+11
1.6438E+18;-5.16541E+11;5.98351E+11
1.6438E+18;-5.16541E+11;5.98083E+11
1.6438E+18;-5.16541E+11;5.98067E+11
1.6438E+18;-5.16541E+11;5.97831E+11
1.6438E+18;-5.16541E+11;5.97663E+11
1.6438E+18;-5.16541E+11;5.97423E+11
1.6438E+18;-5.16541E+11;5.97158E+11
1.6438E+18;-5.16541E+11;5.97228E+11
1.6438E+18;-5.16541E+11;5.97005E+11
1.6438E+18;-5.16541E+11;5.96939E+11
1.6438E+18;-5.16541E+11;5.96703E+11
1.6438E+18;-5.16541E+11;5.96421E+11
1.6438E+18;-5.16541E+11;5.96313E+11
1.6438E+18;-5.16541E+11;5.96007E+11
1.6438E+18;-5.16541E+11;5.95856E+11
1.6438E+18;-5.16541E+11;5.95561E+11
1.6438E+18;-5.16541E+11;5.9524E+11
1.6438E+18;-5.16541E+11;5.95178E+11
1.6438E+18;-5.16541E+11;5.94909E+11
1.6438E+18;-5.16541E+11;5.94719E+11
1.6438E+18;-5.16541E+11;5.94463E+11
1.6438E+18;-5.16541E+11;5.94191E+11
1.6438E+18;-5.16541E+11;5.94181E+11
1.6438E+18;-5.16541E+11;5.93965E+11
1.6438E+18;-5.16541E+11;5.93898E+11
1.6438E+18;-5.16541E+11;5.937E+11
1.6438E+18;-5.16541E+11;5.93474E+11
1.6438E+18;-5.16541E+11;59345240593
1.6438E+18;-5.16541E+11;5.93251E+11
1.6438E+18;-5.16541E+11;5.93171E+11
1.6438E+18;-5.16541E+11;5.92963E+11
1.6438E+18;-5.16541E+11;59272646904
1.6438E+18;-5.16541E+11;5.92608E+11
1.6438E+18;-4.85883E+11;5.95213E+11
1.6438E+18;-4.85883E+11;5.95058E+11
1.6438E+18;-4.85883E+11;5.94787E+11
1.6438E+18;-4.85883E+11;5.94488E+11
1.6438E+18;-4.85883E+11;5.94421E+11
1.6438E+18;-4.85883E+11;5.94135E+11
1.6438E+18;-4.85883E+11;5.94049E+11
1.6438E+18;-4.85883E+11;5.93786E+11
1.6438E+18;-4.85883E+11;5.93491E+11
1.6438E+18;-4.85883E+11;5.93357E+11
1.6438E+18;-4.85883E+11;5.93079E+11
1.6438E+18;-4.85883E+11;5.93015E+11
1.6438E+18;-4.85883E+11;5.92853E+11
1.6438E+18;-4.85883E+11;5.92758E+11
1.6438E+18;-4.85883E+11;5.93014E+11
1.6438E+18;-4.85883E+11;5.93151E+11
1.6438E+18;-4.85883E+11;59337553978
1.6438E+18;-4.85883E+11;5.93485E+11
1.6438E+18;-4.85883E+11;59347114563
1.6438E+18;-4.85883E+11;5.93415E+11
1.6438E+18;-4.85883E+11;5.93173E+11
1.6438E+18;-4.85883E+11;5.92806E+11
1.6438E+18;-4.85883E+11;5.92311E+11
1.6438E+18;-4.85883E+11;5.91734E+11
1.6438E+18;-4.85883E+11;59128279686
1.6438E+18;-4.85883E+11;59082274437
1.6438E+18;-4.85883E+11;5.90743E+11
1.6438E+18;-4.85883E+11;5.90584E+11
1.6438E+18;-4.85883E+11;5.90507E+11
1.6438E+18;-4.85883E+11;5.91014E+11
1.6438E+18;-4.85883E+11;5.91144E+11
1.6438E+18;-4.85883E+11;5.91406E+11
1.6438E+18;-4.85883E+11;5.91468E+11
1.6438E+18;-4.85883E+11;5.91427E+11
1.6438E+18;-4.85883E+11;5.91529E+11
1.6438E+18;-4.85883E+11;5913418293
1.6438E+18;-4.85883E+11;5.91185E+11
1.6438E+18;-4.85883E+11;59087767601
1.6438E+18;-4.85883E+11;5.90516E+11
1.6438E+18;-4.85883E+11;5.90135E+11
1.6438E+18;-4.85883E+11;5.89738E+11
1.6438E+18;-4.85883E+11;5.89471E+11
1.6438E+18;-4.85883E+11;58915553093
1.6438E+18;-4.85883E+11;5.88869E+11
1.6438E+18;-4.85883E+11;5.88992E+11
1.6438E+18;-4.85883E+11;5.88897E+11
1.6438E+18;-4.85883E+11;5.88943E+11
1.6438E+18;-5.02697E+11;5.85239E+11
1.6438E+18;-5.02697E+11;5.85229E+11
1.6438E+18;-5.02697E+11;5.85509E+11
1.6438E+18;-5.02697E+11;5.8552E+11
1.6438E+18;-5.02697E+11;5.85631E+11
1.6438E+18;-5.02697E+11;5.85582E+11
1.6438E+18;-5.02697E+11;5.8546E+11
1.6438E+18;-5.02697E+11;58544421196
1.6438E+18;-5.02697E+11;5.85248E+11
1.6438E+18;-5.02697E+11;5850481987
1.6438E+18;-5.02697E+11;5.84775E+11
1.6438E+18;-5.02697E+11;5.84468E+11
1.6438E+18;-5.02697E+11;5.84236E+11
1.6438E+18;-5.02697E+11;5.83939E+11
1.6438E+18;-5.02697E+11;5.83802E+11
1.6438E+18;-5.02697E+11;5.83625E+11
1.6438E+18;-5.02697E+11;5.83519E+11
1.6438E+18;-5.02697E+11;5.8387E+11
1.6438E+18;-5.02697E+11;5840903759
1.6438E+18;-5.02697E+11;5.84457E+11
1.6438E+18;-5.02697E+11;5.84736E+11
1.6438E+18;-5.02697E+11;5.84944E+11
1.6438E+18;-5.02697E+11;58517036438
1.6438E+18;-5.02697E+11;5.85282E+11
1.6438E+18;-5.02697E+11;5.85399E+11
1.6438E+18;-5.02697E+11;5.85373E+11
1.6438E+18;-5.02697E+11;5.85258E+11
1.6438E+18;-5.02697E+11;5.85151E+11
1.6438E+18;-5.02697E+11;5.84827E+11
1.6438E+18;-5.02697E+11;5.84494E+11
1.6438E+18;-5.02697E+11;5.84165E+11
1.6438E+18;-5.02697E+11;5.83906E+11
1.6438E+18;-5.02697E+11;5.84044E+11
1.6438E+18;-5.02697E+11;5.84092E+11
1.6438E+18;-5.02697E+11;5.84457E+11
1.6438E+18;-5.02697E+11;5.84699E+11
1.6438E+18;-5.02697E+11;5.84909E+11
1.6438E+18;-5.02697E+11;5.85266E+11
1.6438E+18;-5.02697E+11;5.85378E+11
1.6438E+18;-5.02697E+11;5.85385E+11
1.6438E+18;-5.02697E+11;5.85313E+11
1.6438E+18;-5.02697E+11;5.85171E+11
1.6438E+18;-5.02697E+11;5.8524E+11
1.6438E+18;-5.02697E+11;5.85086E+11
1.6438E+18;-5.02697E+11;58493976593
1.6438E+18;-5.02697E+11;5.84725E+11
1.6438E+18;-5.02697E+11;5.84484E+11
1.6438E+18;-4.96732E+11;5.85816E+11
1.6438E+18;-4.96732E+11;5.85563E+11
1.6438E+18;-4.96732E+11;5.85478E+11
1.6438E+18;-4.96732E+11;5.85304E+11
1.6438E+18;-4.96732E+11;5.85136E+11
1.6438E+18;-4.96732E+11;58507399559
1.6438E+18;-4.96732E+11;5.84949E+11
1.6438E+18;-4.96732E+11;5.84989E+11
1.6438E+18;-4.96732E+11;5.84925E+11
1.6438E+18;-4.96732E+11;5.84842E+11
1.6438E+18;-4.96732E+11;5.84962E+11
1.6438E+18;-4.96732E+11;58489613533
1.6438E+18;-4.96732E+11;5.84995E+11
1.6438E+18;-4.96732E+11;5.84931E+11
1.6438E+18;-4.96732E+11;5.84828E+11
1.6438E+18;-4.96732E+11;5.84813E+11
1.6438E+18;-4.96732E+11;5.84684E+11
1.6438E+18;-4.96732E+11;5.84691E+11
1.6438E+18;-4.96732E+11;5.84569E+11
1.6438E+18;-4.96732E+11;5.84422E+11
1.6438E+18;-4.96732E+11;5.84417E+11
1.6438E+18;-4.96732E+11;58428440094
1.6438E+18;-4.96732E+11;5.84303E+11
1.6438E+18;-4.96732E+11;5.84209E+11
1.6438E+18;-4.96732E+11;5.841E+11
1.6438E+18;-4.96732E+11;5.84252E+11
1.6438E+18;-4.96732E+11;5.84203E+11
1.6438E+18;-4.96732E+11;5.84302E+11
1.6438E+18;-4.96732E+11;5.84275E+11
1.6438E+18;-4.96732E+11;5.84219E+11
1.6438E+18;-4.96732E+11;5.84321E+11
1.6438E+18;-4.96732E+11;5.84263E+11
1.6438E+18;-4.96732E+11;58427977562
1.6438E+18;-4.96732E+11;5.84198E+11
1.6438E+18;-4.96732E+11;5.84079E+11
1.6438E+18;-4.96732E+11;5.84064E+11
1.6438E+18;-4.96732E+11;5.83921E+11
1.6438E+18;-4.96732E+11;5.83905E+11
1.6438E+18;-4.96732E+11;5.83772E+11
1.6438E+18;-4.96732E+11;5.83601E+11
1.6438E+18;-4.96732E+11;5.8354E+11
1.6438E+18;-4.96732E+11;5.83357E+11
1.6438E+18;-4.96732E+11;5.83309E+11
1.6438E+18;-4.96732E+11;5.8315E+11
1.6438E+18;-4.96732E+11;5.82973E+11
1.6438E+18;-4.96732E+11;5.82961E+11
1.6438E+18;-4.96732E+11;5.82808E+11
1.6438E+18;-4.96732E+11;5.82835E+11
1.6438E+18;-4.89703E+11;5.82108E+11
1.6438E+18;-4.89703E+11;5.81957E+11
1.6438E+18;-4.89703E+11;5.81935E+11
1.6438E+18;-4.89703E+11;58177781105
1.6438E+18;-4.89703E+11;5.81754E+11
1.6438E+18;-4.89703E+11;5.81619E+11
1.6438E+18;-4.89703E+11;58145866394
1.6438E+18;-4.89703E+11;58138628006
1.6438E+18;-4.89703E+11;5.81224E+11
1.6438E+18;-4.89703E+11;5.81202E+11
1.6438E+18;-4.89703E+11;5.81048E+11
1.6438E+18;-4.89703E+11;5.80869E+11
1.6438E+18;-4.89703E+11;5.80881E+11
1.6438E+18;-4.89703E+11;5.80732E+11
1.6438E+18;-4.89703E+11;5.80635E+11
1.6438E+18;-4.89703E+11;5.80473E+11
1.6438E+18;-4.89703E+11;5.80288E+11
1.6438E+18;-4.89703E+11;5.80257E+11
1.6438E+18;-4.89703E+11;58008646965
1.6438E+18;-4.89703E+11;5.80053E+11
1.6438E+18;-4.89703E+11;5.79902E+11
1.6438E+18;-4.89703E+11;5.79728E+11
1.6438E+18;-4.89703E+11;5.7967E+11
1.6438E+18;-4.89703E+11;5.7951E+11
1.6438E+18;-4.89703E+11;5.79498E+11
1.6438E+18;-4.89703E+11;5.79384E+11
1.6438E+18;-4.89703E+11;57924785614
1.6438E+18;-4.89703E+11;5.79206E+11
1.6438E+18;-4.89703E+11;5.79062E+11
1.6438E+18;-4.89703E+11;5.79059E+11
1.6438E+18;-4.89703E+11;5.78931E+11
1.6438E+18;-4.89703E+11;57876958847
1.6438E+18;-4.89703E+11;5.78687E+11
1.6438E+18;-4.89703E+11;57850484848
1.6438E+18;-4.89703E+11;5.78364E+11
1.6438E+18;-4.89703E+11;5.78166E+11
1.6438E+18;-4.89703E+11;5.7794E+11
1.6438E+18;-4.89703E+11;5.77944E+11
1.6438E+18;-4.89703E+11;5.77772E+11
1.6438E+18;-4.89703E+11;5.7769E+11
1.6438E+18;-4.89703E+11;5.77532E+11
1.6438E+18;-4.89703E+11;5.77362E+11
1.6438E+18;-4.89703E+11;5.77284E+11
1.6438E+18;-4.89703E+11;57713804245
